OBJECTID,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
1152,54.351999999999997,-126.350800000000007,336.899999999999977,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1935,Terra,MODIS,90,6.030000000000000,275.500000000000000,41.299999999999997,D,0
1153,54.349899999999998,-126.335499999999996,366.199999999999989,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1935,Terra,MODIS,100,6.030000000000000,276.399999999999977,108.700000000000003,D,0
1154,54.347900000000003,-126.320400000000006,339.699999999999989,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1935,Terra,MODIS,92,6.030000000000000,280.199999999999989,45.899999999999999,D,0
1155,54.343100000000000,-126.354200000000006,306.500000000000000,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1935,Terra,MODIS,60,6.030000000000000,273.100000000000023,10.199999999999999,D,0
1156,54.341000000000001,-126.338800000000006,305.500000000000000,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1935,Terra,MODIS,58,6.030000000000000,268.100000000000023,10.000000000000000,D,0
1157,53.984699999999997,-124.151600000000002,318.300000000000011,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1935,Terra,MODIS,0,6.030000000000000,282.899999999999977,19.199999999999999,D,0
1158,53.996800000000000,-124.289800000000000,314.100000000000023,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1935,Terra,MODIS,74,6.030000000000000,284.500000000000000,15.100000000000000,D,0
1159,54.121400000000001,-125.957200000000000,342.300000000000011,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1935,Terra,MODIS,88,6.030000000000000,281.300000000000011,49.899999999999999,D,0
1160,54.119300000000003,-125.942099999999996,351.399999999999977,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1935,Terra,MODIS,96,6.030000000000000,279.199999999999989,68.099999999999994,D,0
1161,49.381599999999999,-124.588899999999995,314.600000000000023,1.100000000000000,1.000000000000000,2019-09-26 0:00:00,1936,Terra,MODIS,57,6.030000000000000,288.100000000000023,15.300000000000001,D,0
1162,50.461100000000002,-119.448300000000003,311.399999999999977,1.600000000000000,1.200000000000000,2019-09-26 0:00:00,1936,Terra,MODIS,62,6.030000000000000,281.399999999999977,26.000000000000000,D,0
1163,50.455900000000000,-119.423900000000003,310.199999999999989,1.600000000000000,1.200000000000000,2019-09-26 0:00:00,1936,Terra,MODIS,66,6.030000000000000,285.100000000000023,24.199999999999999,D,0
1164,50.302100000000003,-125.884600000000006,312.000000000000000,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1936,Terra,MODIS,72,6.030000000000000,287.300000000000011,13.000000000000000,D,0
1165,49.549799999999998,-125.034800000000004,308.100000000000023,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1936,Terra,MODIS,66,6.030000000000000,286.800000000000011,10.400000000000000,D,0
1166,49.547400000000003,-125.020600000000002,321.899999999999977,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,1936,Terra,MODIS,81,6.030000000000000,288.000000000000000,22.600000000000001,D,0
1167,49.384000000000000,-124.603200000000001,322.699999999999989,1.100000000000000,1.000000000000000,2019-09-26 0:00:00,1936,Terra,MODIS,62,6.030000000000000,289.100000000000023,23.699999999999999,D,0
1168,50.302500000000002,-125.896600000000007,305.699999999999989,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,2122,Aqua,MODIS,62,6.030000000000000,287.399999999999977,8.500000000000000,D,0
1169,49.542400000000001,-125.021799999999999,339.699999999999989,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,2122,Aqua,MODIS,92,6.030000000000000,288.800000000000011,45.799999999999997,D,0
1170,49.376800000000003,-124.593800000000002,303.699999999999989,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,2122,Aqua,MODIS,54,6.030000000000000,288.500000000000000,6.400000000000000,D,0
1171,49.540500000000002,-125.035799999999995,330.699999999999989,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,2122,Aqua,MODIS,87,6.030000000000000,287.699999999999989,32.399999999999999,D,0
1172,50.458300000000001,-119.441800000000001,315.600000000000023,1.600000000000000,1.300000000000000,2019-09-26 0:00:00,2122,Aqua,MODIS,76,6.030000000000000,289.699999999999989,32.200000000000003,D,0
1173,49.375000000000000,-124.607900000000001,311.800000000000011,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,2122,Aqua,MODIS,72,6.030000000000000,289.500000000000000,12.100000000000000,D,0
1174,55.122900000000001,-126.237600000000000,328.199999999999989,1.100000000000000,1.000000000000000,2019-09-26 0:00:00,2123,Aqua,MODIS,0,6.030000000000000,277.600000000000023,32.399999999999999,D,0
1175,54.345500000000001,-126.328800000000001,351.100000000000023,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,2123,Aqua,MODIS,96,6.030000000000000,279.199999999999989,69.900000000000006,D,0
1176,54.343400000000003,-126.344800000000006,338.699999999999989,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,2123,Aqua,MODIS,89,6.030000000000000,277.500000000000000,44.899999999999999,D,0
1177,54.372599999999998,-126.328400000000002,312.600000000000023,1.000000000000000,1.000000000000000,2019-09-26 0:00:00,2123,Aqua,MODIS,68,6.030000000000000,278.699999999999989,15.500000000000000,D,0
1178,54.413200000000003,-122.510000000000005,335.500000000000000,1.300000000000000,1.100000000000000,2019-09-26 0:00:00,2123,Aqua,MODIS,74,6.030000000000000,274.300000000000011,57.000000000000000,D,0
1179,55.107500000000002,-126.224900000000005,360.500000000000000,1.100000000000000,1.000000000000000,2019-09-26 0:00:00,2123,Aqua,MODIS,75,6.030000000000000,283.000000000000000,96.700000000000003,D,0
1180,55.116599999999998,-126.228399999999993,342.699999999999989,1.100000000000000,1.000000000000000,2019-09-26 0:00:00,2123,Aqua,MODIS,66,6.030000000000000,280.000000000000000,52.500000000000000,D,0
1181,54.404800000000002,-122.486999999999995,349.899999999999977,1.300000000000000,1.200000000000000,2019-09-26 0:00:00,2123,Aqua,MODIS,90,6.030000000000000,278.399999999999977,97.400000000000006,D,0
1182,54.402900000000002,-122.507300000000001,362.500000000000000,1.300000000000000,1.100000000000000,2019-09-26 0:00:00,2123,Aqua,MODIS,100,6.030000000000000,281.600000000000023,145.699999999999989,D,0
1183,54.415199999999999,-122.489000000000004,332.000000000000000,1.300000000000000,1.200000000000000,2019-09-26 0:00:00,2123,Aqua,MODIS,71,6.030000000000000,276.800000000000011,50.299999999999997,D,0
1184,52.984200000000001,-121.624099999999999,301.699999999999989,2.200000000000000,1.400000000000000,2019-09-27 0:00:00,509,Terra,MODIS,43,6.030000000000000,271.300000000000011,31.000000000000000,N,0
1185,54.446300000000001,-122.564599999999999,314.899999999999977,2.100000000000000,1.400000000000000,2019-09-27 0:00:00,510,Terra,MODIS,87,6.030000000000000,274.100000000000023,54.500000000000000,N,0
1186,54.442000000000000,-122.525700000000001,310.199999999999989,2.100000000000000,1.400000000000000,2019-09-27 0:00:00,510,Terra,MODIS,70,6.030000000000000,273.100000000000023,41.899999999999999,N,0
1187,54.434699999999999,-122.555599999999998,317.199999999999989,2.100000000000000,1.400000000000000,2019-09-27 0:00:00,510,Terra,MODIS,93,6.030000000000000,273.800000000000011,59.600000000000001,N,0
1188,54.442200000000000,-122.530400000000000,316.800000000000011,2.100000000000000,1.400000000000000,2019-09-27 0:00:00,510,Terra,MODIS,94,6.030000000000000,273.399999999999977,57.799999999999997,N,0
1189,54.434500000000000,-122.560900000000004,312.000000000000000,2.100000000000000,1.400000000000000,2019-09-27 0:00:00,510,Terra,MODIS,84,6.030000000000000,273.600000000000023,46.700000000000003,N,0
1190,54.446100000000001,-122.569999999999993,310.300000000000011,2.100000000000000,1.400000000000000,2019-09-27 0:00:00,510,Terra,MODIS,80,6.030000000000000,273.899999999999977,43.700000000000003,N,0
1191,54.356699999999996,-126.341700000000003,318.800000000000011,3.100000000000000,1.700000000000000,2019-09-27 0:00:00,510,Terra,MODIS,97,6.030000000000000,271.399999999999977,107.299999999999997,N,0
1192,54.321100000000001,-126.466999999999999,319.699999999999989,3.100000000000000,1.700000000000000,2019-09-27 0:00:00,510,Terra,MODIS,98,6.030000000000000,269.399999999999977,116.299999999999997,N,0
1193,54.355400000000003,-126.346999999999994,319.399999999999977,3.100000000000000,1.700000000000000,2019-09-27 0:00:00,510,Terra,MODIS,98,6.030000000000000,271.300000000000011,111.400000000000006,N,0
1194,54.319400000000002,-126.471500000000006,318.899999999999977,3.100000000000000,1.700000000000000,2019-09-27 0:00:00,510,Terra,MODIS,98,6.030000000000000,269.199999999999989,115.900000000000006,N,0
1195,54.368800000000000,-126.358500000000006,307.899999999999977,3.100000000000000,1.700000000000000,2019-09-27 0:00:00,510,Terra,MODIS,73,6.030000000000000,270.800000000000011,68.599999999999994,N,0
1196,54.352100000000000,-126.347700000000003,309.699999999999989,1.900000000000000,1.400000000000000,2019-09-27 0:00:00,648,Terra,MODIS,78,6.030000000000000,270.699999999999989,37.799999999999997,N,0
1197,54.364400000000003,-126.349699999999999,309.800000000000011,1.900000000000000,1.400000000000000,2019-09-27 0:00:00,648,Terra,MODIS,78,6.030000000000000,270.500000000000000,37.799999999999997,N,0
1198,54.355100000000000,-126.353499999999997,314.100000000000023,1.900000000000000,1.400000000000000,2019-09-27 0:00:00,648,Terra,MODIS,69,6.030000000000000,270.600000000000023,44.600000000000001,N,0
1199,54.367300000000000,-126.356099999999998,304.300000000000011,1.900000000000000,1.400000000000000,2019-09-27 0:00:00,648,Terra,MODIS,54,6.030000000000000,270.300000000000011,28.000000000000000,N,0
1200,54.463000000000001,-126.847399999999993,305.100000000000023,1.900000000000000,1.300000000000000,2019-09-27 0:00:00,648,Terra,MODIS,63,6.030000000000000,272.300000000000011,29.199999999999999,N,0
1201,54.460900000000002,-126.878600000000006,306.699999999999989,1.800000000000000,1.300000000000000,2019-09-27 0:00:00,648,Terra,MODIS,69,6.030000000000000,272.500000000000000,31.600000000000001,N,0
1202,54.319899999999997,-126.463999999999999,332.699999999999989,1.900000000000000,1.400000000000000,2019-09-27 0:00:00,648,Terra,MODIS,100,6.030000000000000,271.500000000000000,100.099999999999994,N,0
1203,54.443600000000004,-122.544700000000006,310.899999999999977,1.300000000000000,1.100000000000000,2019-09-27 0:00:00,1053,Aqua,MODIS,81,6.030000000000000,274.100000000000023,21.600000000000001,N,0
1204,54.439799999999998,-122.525700000000001,304.000000000000000,1.300000000000000,1.100000000000000,2019-09-27 0:00:00,1053,Aqua,MODIS,58,6.030000000000000,273.699999999999989,14.699999999999999,N,0
1205,49.542999999999999,-125.019400000000005,310.199999999999989,2.800000000000000,1.600000000000000,2019-09-27 0:00:00,1841,Terra,MODIS,32,6.030000000000000,282.100000000000023,55.700000000000003,D,0
1206,54.572099999999999,-128.435100000000006,305.500000000000000,1.500000000000000,1.200000000000000,2019-09-27 0:00:00,2018,Terra,MODIS,61,6.030000000000000,280.600000000000023,17.500000000000000,D,0
1207,54.568100000000001,-128.416200000000003,325.199999999999989,1.500000000000000,1.200000000000000,2019-09-27 0:00:00,2018,Terra,MODIS,84,6.030000000000000,279.100000000000023,46.700000000000003,D,0
1208,54.564900000000002,-128.423300000000012,314.899999999999977,1.500000000000000,1.200000000000000,2019-09-27 0:00:00,2018,Terra,MODIS,75,6.030000000000000,278.800000000000011,28.100000000000001,D,0
1209,55.146099999999997,-126.527500000000003,315.899999999999977,2.200000000000000,1.400000000000000,2019-09-27 0:00:00,2028,Aqua,MODIS,44,6.030000000000000,271.600000000000023,50.100000000000001,D,0
1210,54.174100000000003,-126.965800000000002,310.600000000000023,2.600000000000000,1.500000000000000,2019-09-27 0:00:00,2206,Aqua,MODIS,26,6.030000000000000,275.500000000000000,47.100000000000001,D,0
1211,54.172400000000003,-127.004999999999995,320.199999999999989,2.500000000000000,1.500000000000000,2019-09-27 0:00:00,2206,Aqua,MODIS,71,6.030000000000000,274.199999999999989,78.500000000000000,D,0
1212,54.170800000000000,-127.043800000000005,332.300000000000011,2.500000000000000,1.500000000000000,2019-09-27 0:00:00,2206,Aqua,MODIS,85,6.030000000000000,272.500000000000000,129.400000000000006,D,0
1213,54.260100000000001,-127.021299999999997,314.800000000000011,2.500000000000000,1.500000000000000,2019-09-27 0:00:00,2206,Aqua,MODIS,62,6.030000000000000,278.100000000000023,61.700000000000003,D,0
1214,53.337000000000003,-122.133200000000002,321.199999999999989,1.000000000000000,1.000000000000000,2019-09-28 0:00:00,552,Terra,MODIS,100,6.030000000000000,267.800000000000011,24.699999999999999,N,0
1215,54.148699999999998,-127.033799999999999,342.399999999999977,1.200000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,100,6.030000000000000,275.199999999999989,69.599999999999994,N,0
1216,54.051699999999997,-127.373400000000004,306.699999999999989,1.300000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,69,6.030000000000000,271.800000000000011,17.800000000000001,N,0
1217,54.145299999999999,-127.051400000000001,339.300000000000011,1.200000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,100,6.030000000000000,274.500000000000000,62.600000000000001,N,0
1218,54.157899999999998,-127.039800000000000,329.800000000000011,1.200000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,100,6.030000000000000,272.600000000000023,44.200000000000003,N,0
1219,54.309100000000001,-126.446799999999996,304.000000000000000,1.200000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,48,6.030000000000000,270.600000000000023,13.199999999999999,N,0
1220,54.305999999999997,-126.463700000000003,319.600000000000023,1.200000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,99,6.030000000000000,271.000000000000000,28.100000000000001,N,0
1221,54.315300000000001,-126.468599999999995,301.800000000000011,1.200000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,44,6.030000000000000,270.100000000000023,12.000000000000000,N,0
1222,54.978499999999997,-122.770799999999994,310.000000000000000,1.000000000000000,1.000000000000000,2019-09-28 0:00:00,553,Terra,MODIS,78,6.030000000000000,272.399999999999977,14.500000000000000,N,0
1223,54.702500000000001,-126.201499999999996,308.000000000000000,1.100000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,73,6.030000000000000,272.199999999999989,16.199999999999999,N,0
1224,54.757100000000001,-127.000600000000006,310.899999999999977,1.200000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,81,6.030000000000000,271.500000000000000,20.100000000000001,N,0
1225,55.123300000000000,-126.611800000000002,309.100000000000023,1.100000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,74,6.030000000000000,271.899999999999977,16.100000000000001,N,0
1226,55.129500000000000,-126.633200000000002,301.800000000000011,1.100000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,41,6.030000000000000,272.300000000000011,10.900000000000000,N,0
1227,55.570999999999998,-126.875799999999998,323.699999999999989,1.100000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,100,6.030000000000000,272.600000000000023,32.700000000000003,N,0
1228,55.589100000000002,-126.911100000000005,322.100000000000023,1.100000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,100,6.030000000000000,273.500000000000000,30.199999999999999,N,0
1229,55.586100000000002,-126.927899999999994,313.699999999999989,1.100000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,88,6.030000000000000,272.600000000000023,21.100000000000001,N,0
1230,55.595199999999998,-126.933300000000003,313.199999999999989,1.100000000000000,1.100000000000000,2019-09-28 0:00:00,553,Terra,MODIS,87,6.030000000000000,272.899999999999977,21.000000000000000,N,0
1231,55.787799999999997,-126.827399999999997,308.600000000000023,1.300000000000000,1.100000000000000,2019-09-28 0:00:00,1923,Terra,MODIS,56,6.030000000000000,267.399999999999977,16.100000000000001,D,0
1232,55.777900000000002,-126.831299999999999,337.600000000000023,1.300000000000000,1.100000000000000,2019-09-28 0:00:00,1923,Terra,MODIS,0,6.030000000000000,268.600000000000023,59.899999999999999,D,0
1233,55.775799999999997,-126.810800000000000,347.300000000000011,1.300000000000000,1.100000000000000,2019-09-28 0:00:00,1923,Terra,MODIS,0,6.030000000000000,270.699999999999989,82.599999999999994,D,0
1234,55.407699999999998,-123.820999999999998,352.300000000000011,1.100000000000000,1.000000000000000,2019-09-28 0:00:00,1923,Terra,MODIS,97,6.030000000000000,278.800000000000011,76.400000000000006,D,0
1235,55.405600000000000,-123.804699999999997,360.699999999999989,1.100000000000000,1.000000000000000,2019-09-28 0:00:00,1923,Terra,MODIS,100,6.030000000000000,279.899999999999977,99.200000000000003,D,0
